"","edgeuid","x"
"21794",153717365,5
"21795",153717366,5
"21796",153717411,5
"21797",153717429,25
"21798",153717491,10
"21799",153717515,20
"21800",153717524,15
"21801",153717526,15
"21802",153717527,15
"21803",153717528,15
"21804",153717570,30
"21805",153717571,15
"21806",153717572,610
"21807",153717573,130
"21808",153717576,610
"21809",153717577,930
"21810",153717580,930
"21811",153717581,1150
"21812",153717583,1165
"21813",153717584,1150
"21814",153717585,1235
"21815",153717586,25
"21816",153717587,1160
"21817",153717591,65
"21818",153717592,125
"21819",153717597,35
"21820",153717611,5
"21821",153717619,5
"21822",153717623,10
"21823",153717629,15
"21824",153717668,35
"21825",153717697,35
"21826",153717700,50
"21827",153717701,55
"21828",153717702,50
"21829",153717703,1340
"21830",153717704,1160
"21831",153717705,5
"21832",153717706,1295
"21833",153717707,5
"21834",153717708,5
"21835",153717709,5
"21836",153717710,5
"21837",153717719,45
"21838",153717721,1290
"21839",153717722,1270
"21840",153717723,1285
"21841",153717728,25
"21842",153717731,1295
"21843",153717732,1300
"21844",153717738,10
"21845",153717748,1160
"21846",153717750,1155
"21847",153717759,1165
"21848",153717760,1165
"21849",153717761,1160
"21850",153717765,1160
"21851",153717768,5
"21852",153717769,5
"21853",153717771,20
"21854",153717776,15
"21855",153717777,10
"21856",153717778,5
"21857",153717795,20
"21858",153717797,20
"21859",153717799,5
"21860",153717800,20
"21861",153717802,5
"21862",153717808,20
"21863",153717809,15
"21864",153717810,5
"21865",153717819,5
"21866",153717820,100
"21867",153717822,5
"21868",153717833,5
"21869",153717834,5
"21870",153717850,5
"21871",153717852,5
"21872",153717853,10
"21873",153717863,5
"21874",153717868,5
"21875",153717875,5
"21876",153717877,5
"21877",153717883,5
"21878",153717885,5
"21879",153717886,5
"21880",153717888,5
"21881",153717896,90
"21882",153717915,175
"21883",153717916,140
"21884",153717919,20
"21885",153717921,20
"21886",153717931,20
"21887",153717947,20
"21888",153717948,20
"21889",153717950,20
"21890",153717951,20
"21891",153717954,20
"21892",153717956,25
"21893",153717970,5
"21894",153717971,5
"21895",153717972,5
"21896",153717981,15
"21897",153717982,15
"21898",153717986,5
"21899",153717987,5
"21900",153717991,10
"21901",153717992,15
"21902",153717993,5
"21903",153717994,20
"21904",153717996,15
"21905",153718016,20
"21906",153718017,15
"21907",153718019,15
"21908",153718020,5
"21909",153718040,10
"21910",153718041,5
"21911",153718044,20
"21912",153718046,20
"21913",153718049,20
"21914",153718050,20
"21915",153718053,20
"21916",153718055,20
"21917",153718057,5
"21918",153718060,25
"21919",153718062,10
"21920",153718065,5
"21921",153718066,5
"21922",153718069,5
"21923",153718071,15
"21924",153718075,30
"21925",153718076,50
"21926",153718077,1105
"21927",153718087,5
"21928",153718088,5
"21929",153718101,925
"21930",153718102,1100
"21931",153718104,930
"21932",153718105,735
"21933",153718108,910
"21934",153718109,1115
"21935",153718110,920
"21936",153718111,85
"21937",153718112,75
"21938",153718113,85
"21939",153718114,65
"21940",153718115,5
"21941",153718118,90
"21942",153718164,5
"21943",153718200,5
"21944",153718203,10
"21945",153718205,30
"21946",153718208,35
"21947",153718209,35
"21948",153718210,35
"21949",153718211,40
"21950",153718212,10
"21951",153718213,10
"21952",153718214,100
"21953",153718228,25
"21954",153718232,25
"21955",153718235,15
"21956",153718237,20
"21957",153718243,5
"21958",153718248,30
"21959",153718249,10
"21960",153718250,15
"21961",153718251,5
"21962",153718254,20
"21963",153718256,5
"21964",153718257,10
"21965",153718258,60
"21966",153718260,10
"21967",153718262,1125
"21968",153718263,60
"21969",153718266,60
"21970",153718268,55
"21971",153718269,60
"21972",153718277,20
"21973",153718284,20
"21974",153718285,20
"21975",153718287,20
"21976",153718289,20
"21977",153718290,20
"21978",153718296,10
"21979",153718307,10
"21980",153718308,10
"21981",153718311,10
"21982",153718312,10
"21983",153718313,10
"21984",153718315,10
"21985",153718317,10
"21986",153718318,10
"21987",153718324,10
"21988",153718325,10
"21989",153718330,20
"21990",153718346,1110
"21991",153718347,1105
"21992",153718360,60
"21993",153718361,65
"21994",153718362,5
"21995",153718471,5
"21996",153718480,5
"21997",153718481,10
"21998",153718507,5
"21999",153718508,5
"22000",153718511,5
"22001",153718512,5
"22002",153718513,5
"22003",153718516,5
"22004",153718542,5
"22005",153718544,5
"22006",153718562,25
"22007",153718564,35
"22008",153718566,20
"22009",153718589,15
"22010",153718590,20
"22011",153718594,10
"22012",153718596,30
"22013",153718599,25
"22014",153718603,20
"22015",153718605,20
"22016",153718606,20
"22017",153718607,20
"22018",153718630,20
"22019",153718637,10
"22020",153718640,20
"22021",153718641,40
"22022",153718645,15
"22023",153718647,5
"22024",153718649,5
"22025",153718656,15
"22026",153718657,20
"22027",153718658,5
"22028",153718661,5
"22029",153718662,5
"22030",153718664,15
"22031",153718665,35
"22032",153718666,40
"22033",153718667,5
"22034",153718668,15
"22035",153718670,15
"22036",153718673,30
"22037",153718674,30
"22038",153718677,20
"22039",153718683,5
"22040",153718684,15
"22041",153718685,15
"22042",153718700,60
"22043",153718702,60
"22044",153718703,60
"22045",153718705,60
"22046",153718707,60
"22047",153718709,110
"22048",153718712,95
"22049",153718713,75
"22050",153718716,65
"22051",153718719,15
"22052",153718736,5
"22053",153718742,5
"22054",153718744,5
"22055",153718746,15
"22056",153718768,85
"22057",153718769,85
"22058",153718778,70
"22059",153718781,85
"22060",153718782,80
"22061",153718785,145
"22062",153718786,90
"22063",153718790,10
"22064",153718792,125
"22065",153718793,135
"22066",153718797,20
"22067",153718802,125
"22068",153718804,10
"22069",153718851,90
"22070",153718870,90
"22071",153718871,90
"22072",153718872,65
"22073",153718873,90
"22074",153718879,80
"22075",153718881,85
"22076",153718960,10
"22077",153718970,10
"22078",153718971,10
"22079",153718973,90
"22080",153718975,10
"22081",153718976,10
"22082",153718977,10
"22083",153718978,10
"22084",153718979,10
"22085",153718980,85
"22086",153718981,10
"22087",153718983,10
"22088",153718988,5
"22089",153718995,100
"22090",153718999,5
"22091",153719001,5
"22092",153719002,5
"22093",153719035,90
"22094",153719036,5
"22095",153719051,5
"22096",153719053,10
"22097",153719055,20
"22098",153719092,10
"22099",153719093,5
"22100",153719094,10
"22101",153719100,10
"22102",153719102,10
"22103",153719106,10
"22104",153719107,10
"22105",153719134,15
"22106",153719135,5
"22107",153719136,10
"22108",153719137,5
"22109",153719139,15
"22110",153719141,5
"22111",153719143,5
"22112",153719145,5
"22113",153719162,10
"22114",153719166,5
"22115",153719167,30
"22116",153719168,10
"22117",153719170,5
"22118",153719171,10
"22119",153719172,5
"22120",153719175,10
"22121",153719176,5
"22122",153719177,5
"22123",153719178,5
"22124",153719180,5
"22125",153719186,5
"22126",153719192,60
"22127",153719194,60
"22128",153719203,60
"22129",153719204,60
"22130",153719207,60
"22131",153719209,60
"22132",153719210,60
"22133",153719211,60
"22134",153719213,60
"22135",153719214,60
"22136",153719217,60
"22137",153719222,5
"22138",153719223,5
"22139",153719229,5
"22140",153719230,5
"22141",153719231,55
"22142",153719234,55
"22143",153719236,55
"22144",153719237,35
"22145",153719239,55
"22146",153719240,55
"22147",153719241,15
"22148",153719243,5
"22149",153719244,10
"22150",153719245,15
"22151",153719262,25
"22152",153719263,145
"22153",153719264,25
"22154",153719281,60
"22155",153719282,60
"22156",153719285,55
"22157",153719286,10
"22158",153719287,55
"22159",153719288,55
"22160",153719289,55
"22161",153719290,70
"22162",153719292,5
"22163",153719293,30
"22164",153719294,145
"22165",153719295,85
"22166",153719297,30
"22167",153719299,5
"22168",153719300,30
"22169",153719301,5
"22170",153719307,15
"22171",153719309,5
"22172",153719310,20
"22173",153719312,5
"22174",153719314,10
"22175",153719316,10
"22176",153719317,110
"22177",153719322,15
"22178",153719324,5
"22179",153719326,15
"22180",153719328,15
"22181",153719332,15
"22182",153719333,15
"22183",153719335,15
"22184",153719338,15
"22185",153719339,15
"22186",153719341,15
"22187",153719343,15
"22188",153719345,105
"22189",153719347,110
"22190",153719348,5
"22191",153719350,40
"22192",153719351,160
"22193",153719352,110
"22194",153719353,120
"22195",153719354,45
"22196",153719361,110
"22197",153719363,110
"22198",153719367,15
"22199",153719368,10
"22200",153719369,15
"22201",153719373,5
"22202",153719378,10
"22203",153719379,10
"22204",153719380,10
"22205",153719384,10
"22206",153719386,10
"22207",153719387,10
"22208",153719389,5
"22209",153719394,5
"22210",153719395,5
"22211",153719396,5
"22212",153719397,5
"22213",153719398,10
"22214",153719404,5
"22215",153719405,5
"22216",153719406,5
"22217",153719414,25
"22218",153719415,10
"22219",153719416,25
"22220",153719417,5
"22221",153719419,25
"22222",153719420,25
"22223",153719422,10
"22224",153719424,10
"22225",153719426,10
"22226",153719428,10
"22227",153719429,15
"22228",153719430,5
"22229",153719432,40
"22230",153719433,5
"22231",153719434,5
"22232",153719435,10
"22233",153719436,35
"22234",153719438,5
"22235",153719439,45
"22236",153719440,40
"22237",153719441,35
"22238",153719444,35
"22239",153719445,10
"22240",153719447,10
"22241",153719450,5
"22242",153719452,10
"22243",153719453,5
"22244",153719463,5
"22245",153719464,5
"22246",153719467,5
"22247",153719474,5
"22248",153719477,45
"22249",153719479,80
"22250",153719480,5
"22251",153719481,35
"22252",153719482,35
"22253",153719483,10
"22254",153719484,10
"22255",153719487,5
"22256",153719490,5
"22257",153719491,5
"22258",153719494,5
"22259",153719496,5
"22260",153719499,5
"22261",153719500,5
"22262",153719504,10
"22263",153719505,10
"22264",153719508,40
"22265",153719509,40
"22266",153719514,15
"22267",153719524,105
"22268",153719525,5
"22269",153719531,110
"22270",153719533,1960
"22271",153719534,1980
"22272",153719535,20
"22273",153719536,10
"22274",153719537,15
"22275",153719538,15
"22276",153719539,10
"22277",153719542,10
"22278",153719543,15
"22279",153719544,5
"22280",153719545,10
"22281",153719546,25
"22282",153719547,110
"22283",153719548,75
"22284",153719549,5
"22285",153719550,25
"22286",153719551,10
"22287",153719553,860
"22288",153719562,10
"22289",153719569,10
"22290",153719574,10
"22291",153719579,855
"22292",153719583,5
"22293",153719584,860
"22294",153719588,860
"22295",153719593,10
"22296",153719594,15
"22297",153719600,15
"22298",153719602,5
"22299",153719604,5
"22300",153719606,15
"22301",153719607,15
"22302",153719609,5
"22303",153719610,5
"22304",153719611,10
"22305",153719612,5
"22306",153719616,10
"22307",153719618,5
"22308",153719619,5
"22309",153719620,5
"22310",153719624,5
"22311",153719628,10
"22312",153719629,5
"22313",153719631,15
"22314",153719633,15
"22315",153719635,15
"22316",153719684,15
"22317",153719689,15
"22318",153719701,15
"22319",153719703,15
"22320",153719705,15
"22321",153719733,10
"22322",153719735,5
"22323",153719736,10
"22324",153719737,10
"22325",153719738,10
"22326",153719739,10
"22327",153719743,5
"22328",153719746,20
"22329",153719749,30
"22330",153719753,20
"22331",153719754,30
"22332",153719756,20
"22333",153719758,20
"22334",153719772,5
"22335",153719775,835
"22336",153719776,10
"22337",153719777,835
"22338",153719782,875
"22339",153719791,885
"22340",153719792,860
"22341",153719799,5
"22342",153719804,5
"22343",153719809,5
"22344",153719810,5
"22345",153719811,5
"22346",153719831,15
"22347",153719833,10
"22348",153719839,850
"22349",153719845,20
"22350",153719847,20
"22351",153719870,855
"22352",153719872,860
"22353",153719900,850
"22354",153719980,5
"22355",153719981,5
"22356",153720132,5
"22357",153720134,5
"22358",153720141,5
"22359",153720143,5
"22360",153720153,5
"22361",153720157,5
"22362",153720158,5
"22363",153720182,5
"22364",153720226,85
"22365",153720227,75
"22366",153720233,45
"22367",153720234,40
"22368",153720235,40
"22369",153720236,80
"22370",153720241,20
"22371",153720242,10
"22372",153720244,130
"22373",153720251,20
"22374",153720253,20
"22375",153720258,20
"22376",153720260,25
"22377",153720264,5
"22378",153720265,25
"22379",153720267,25
"22380",153720268,25
"22381",153720269,25
"22382",153720270,25
"22383",153720276,25
"22384",153720281,145
"22385",153720283,145
"22386",153720285,140
"22387",153720290,135
"22388",153720291,25
"22389",153720292,25
"22390",153720295,145
"22391",153720301,90
"22392",153720302,160
"22393",153720303,5
"22394",153720304,140
"22395",153720305,165
"22396",153720313,5
"22397",153720315,5
"22398",153720317,5
"22399",153720319,5
"22400",153720320,5
"22401",153720321,5
"22402",153720322,5
"22403",153720324,5
"22404",153720327,5
"22405",153720329,5
"22406",153720354,5
"22407",153720355,5
"22408",153720357,5
"22409",153720358,5
"22410",153720360,5
"22411",153720395,15
"22412",153720399,55
"22413",153720400,55
"22414",153720401,15
"22415",153720440,45
"22416",153720442,50
"22417",153720444,45
"22418",153720458,1475
"22419",153720487,1320
"22420",153720499,5
"22421",153720502,1300
"22422",153720504,1305
"22423",153720536,20
"22424",153720548,20
"22425",153720549,25
"22426",153720556,20
"22427",153720560,10
"22428",153720562,20
"22429",153720563,20
"22430",153720565,20
"22431",153720566,15
"22432",153720567,15
"22433",153720568,15
"22434",153720570,15
"22435",153720573,15
"22436",153720613,10
"22437",153720615,15
"22438",153720622,1360
"22439",153720623,1355
"22440",153720634,1370
"22441",153720636,1385
"22442",153720640,10
"22443",153720641,1305
"22444",153720642,15
"22445",153720647,15
"22446",153720648,15
"22447",153720662,40
"22448",153720663,20
"22449",153720664,35
"22450",153720665,35
"22451",153720671,35
"22452",153720673,40
"22453",153720675,40
"22454",153720677,40
"22455",153720684,5
"22456",153720686,5
"22457",153720687,5
"22458",153720689,5
"22459",153720690,35
"22460",153720716,45
"22461",153720717,45
"22462",153720719,35
"22463",153720721,40
"22464",153720722,15
"22465",153720724,15
"22466",153720725,15
"22467",153720727,15
"22468",153720729,15
"22469",153720732,25
"22470",153720733,35
"22471",153720734,40
"22472",153720735,40
"22473",153720736,40
"22474",153720737,40
"22475",153720739,35
"22476",153720846,20
"22477",153720913,10
"22478",153720914,15
"22479",153720916,15
"22480",153720917,10
"22481",153720918,10
"22482",153720919,50
"22483",153720920,50
"22484",153720924,25
"22485",153720926,20
"22486",153720928,20
"22487",153720929,20
"22488",153720930,20
"22489",153720931,20
"22490",153720932,20
"22491",153720936,25
"22492",153720940,40
"22493",153720941,20
"22494",153720947,20
"22495",153720950,45
"22496",153720951,45
"22497",153720952,45
"22498",153720953,40
"22499",153720954,40
"22500",153720955,45
"22501",153720956,40
"22502",153720972,55
"22503",153720973,55
"22504",153720974,50
"22505",153720975,30
"22506",153720977,5
"22507",153720978,5
"22508",153720979,5
"22509",153720980,5
"22510",153720981,5
"22511",153720982,75
"22512",153720984,90
"22513",153720985,190
"22514",153720986,45
"22515",153720992,5
"22516",153720993,190
"22517",153720996,210
"22518",153720997,10
"22519",153720998,230
"22520",153720999,5
"22521",153721004,3015
"22522",153721005,1440
"22523",153721006,725
"22524",153721007,650
"22525",153721008,635
"22526",153721009,550
"22527",153721010,1350
"22528",153721012,605
"22529",153721013,620
"22530",153721014,15
"22531",153721016,215
"22532",153721017,225
"22533",153721019,230
"22534",153721020,235
"22535",153721022,275
"22536",153721023,10
"22537",153721024,280
"22538",153721025,20
